,year,workstat,age,divorce,widowed,educ,Total no of Children,income,region convert,attend convert,owngun convert,tvhours converted,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
6806,1998,1,48,0,0,16,2,6,3,0,2,1,1,1,0,1,0,0,0,0,1
6807,1998,9,61,2,0,15,0,6,3,0,0,-1,0,1,0,0,0,0,0,0,1
6808,1998,1,33,0,0,16,2,6,3,4,0,1,1,1,0,1,0,1,0,2,1
6809,1998,1,44,0,0,14,3,6,3,0,0,2,0,1,0,1,0,0,0,2,1
6810,1998,8,63,0,0,15,0,6,3,3,0,1,1,1,0,0,0,1,0,0,1
6811,1998,8,66,0,0,16,3,6,3,3,0,-1,1,1,0,1,0,1,0,0,1
6812,1998,8,86,0,0,20,3,6,7,6,1,0,1,1,0,1,0,0,1,2,1
6813,1998,8,36,1,0,12,0,6,7,5,1,2,1,1,0,0,0,0,0,0,1
6814,1998,4,0,0,0,12,0,7,7,5,0,-1,0,1,0,1,0,0,1,0,1
6815,1998,4,39,0,0,12,0,5,7,5,2,3,0,1,0,1,0,0,0,0,1
6816,1998,8,48,0,0,12,0,1,7,1,1,1,1,1,0,1,0,0,0,2,1
6817,1998,6,44,0,0,16,3,6,7,5,1,0,1,1,0,0,0,0,0,2,1
6818,1998,4,31,0,0,12,0,3,7,0,2,6,0,1,0,1,0,0,0,1,1
6819,1998,8,73,0,0,12,2,6,7,6,0,2,1,1,0,0,0,0,1,0,1
6820,1998,4,43,0,0,12,0,7,7,4,1,4,0,1,0,1,0,1,0,2,1
6821,1998,6,24,1,0,12,2,5,7,0,2,3,1,1,0,0,0,0,0,1,1
6822,1998,9,30,2,0,13,0,1,7,3,0,-1,1,1,1,0,0,1,0,1,1
6823,1998,7,47,2,0,16,0,1,7,1,2,3,0,1,0,0,0,0,0,1,1
6824,1998,7,51,2,0,16,1,2,7,0,0,4,0,1,0,1,0,0,0,1,0
6825,1998,9,61,2,0,16,0,3,7,1,0,-1,0,1,0,1,0,0,0,0,1
6826,1998,8,22,0,0,11,0,4,7,2,1,2,0,1,0,0,0,1,0,2,1
6827,1998,8,28,0,0,13,0,6,7,1,2,5,0,0,0,0,0,0,0,1,1
6828,1998,8,44,2,0,15,4,6,7,0,0,2,0,0,0,1,0,0,0,2,0
6829,1998,4,32,0,0,12,0,4,7,5,2,2,0,1,0,0,0,0,1,0,1
6830,1998,8,44,0,0,13,0,6,7,0,1,4,0,1,0,1,0,0,0,0,1
6831,1998,4,40,0,0,8,0,7,7,6,0,6,0,0,0,1,0,0,1,2,1
6832,1998,8,24,1,0,16,2,6,7,2,1,4,1,1,0,1,0,1,0,2,1
6833,1998,8,30,2,0,12,1,6,7,4,2,2,0,1,0,0,0,1,0,0,1
6834,1998,8,46,0,0,14,0,6,7,5,2,2,0,1,0,1,0,0,0,1,1
6835,1998,4,64,0,0,18,0,6,7,3,2,3,1,1,0,1,0,1,0,0,1
6836,1998,9,24,2,0,12,0,5,7,1,1,1,0,1,0,1,0,0,0,2,1
6837,1998,1,47,0,0,15,0,7,0,6,2,4,1,1,0,1,0,0,1,0,1
6838,1998,8,32,1,0,13,1,6,0,3,0,2,1,0,0,0,0,1,0,0,1
6839,1998,4,35,0,0,12,0,7,0,5,2,3,1,1,0,1,0,0,1,0,1
6840,1998,8,40,0,0,12,2,6,0,1,0,-1,1,1,0,0,0,0,0,0,1
6841,1998,8,63,1,0,15,4,6,0,5,1,1,1,1,0,1,0,0,0,2,1
6842,1998,8,33,2,0,12,0,6,0,5,1,3,0,1,0,0,0,0,1,2,1
6843,1998,8,47,2,0,12,0,7,0,2,2,2,0,0,0,0,0,1,0,0,1
6844,1998,6,66,2,0,14,2,1,0,4,1,2,1,1,0,1,0,1,0,2,1
6845,1998,8,64,1,0,18,0,6,0,5,0,-1,1,1,0,1,0,0,0,0,1
6846,1998,6,37,2,0,14,1,6,0,4,2,4,1,1,0,1,0,1,0,0,1
6847,1998,4,35,1,0,12,0,5,0,4,1,1,0,1,0,0,0,1,0,2,1
6848,1998,4,68,0,0,12,0,7,0,2,1,2,0,1,0,1,0,1,0,2,1
6849,1998,8,66,0,0,15,0,6,0,5,1,1,0,1,0,1,0,0,0,2,1
6850,1998,3,0,0,0,12,4,6,0,5,2,5,0,1,0,1,0,0,0,0,1
6851,1998,1,51,1,0,12,3,6,0,0,2,2,0,1,0,1,0,0,0,1,1
6852,1998,8,20,2,0,12,0,4,0,6,0,-1,0,1,0,1,0,0,1,1,1
6853,1998,8,66,2,0,17,0,6,0,5,0,2,0,1,0,1,0,0,0,0,1
6854,1998,8,42,1,0,12,0,7,0,4,2,4,1,1,0,1,0,1,0,0,1
6855,1998,9,47,1,0,12,0,6,1,0,2,3,0,0,0,1,0,0,0,0,1
6856,1998,8,39,1,0,18,0,6,1,5,1,2,0,1,0,0,0,0,0,0,1
6857,1998,4,49,2,0,16,0,7,1,5,0,3,1,1,0,1,0,0,0,2,1
6858,1998,6,47,2,0,14,0,2,1,4,1,4,0,1,0,0,0,1,0,2,1
6859,1998,8,66,2,0,16,0,5,1,5,0,4,0,1,0,0,0,0,0,2,1
6860,1998,9,32,2,0,12,0,4,5,6,2,3,0,0,0,1,0,0,1,0,1
6861,1998,9,32,0,0,14,3,6,5,5,0,1,1,1,0,1,0,0,1,0,1
6862,1998,6,32,0,0,11,0,7,5,0,2,3,0,1,0,0,0,0,0,0,1
6863,1998,5,0,2,0,11,3,1,5,0,2,0,0,0,0,1,0,0,0,0,1
6864,1998,1,30,2,0,11,1,3,5,0,1,4,0,0,0,0,0,0,0,2,0
6865,1998,8,44,0,0,12,1,6,5,3,0,-1,1,1,0,1,0,1,0,0,1
6866,1998,4,34,2,0,14,0,7,5,99,2,-1,1,1,0,1,0,NA,NA,0,1
6867,1998,8,52,1,0,16,3,6,5,1,0,2,1,0,0,1,0,0,0,2,1
6868,1998,7,25,2,0,12,0,6,5,3,2,4,0,0,0,0,0,1,0,1,0
6869,1998,8,30,0,0,11,1,6,5,2,0,1,0,0,0,0,0,1,0,2,1
6870,1998,1,40,2,0,14,0,1,5,3,2,3,0,1,0,1,0,1,0,1,0
6871,1998,9,34,0,0,12,2,6,5,1,1,-1,1,0,0,1,0,0,0,1,1
6872,1998,8,35,0,0,16,0,5,5,5,2,2,0,1,0,1,0,0,1,1,1
6873,1998,9,47,0,0,12,0,4,5,3,0,10,0,0,0,1,0,1,0,2,1
6874,1998,8,46,2,0,12,0,6,5,5,0,4,0,1,0,1,0,0,0,2,1
6875,1998,5,0,2,0,15,0,3,5,1,0,3,0,0,0,1,0,0,0,2,0
6876,1998,1,22,1,0,8,0,3,5,3,0,4,0,0,0,1,0,1,0,2,1
6877,1998,9,39,2,0,11,0,1,5,0,0,3,0,0,0,0,0,0,0,1,0
6878,1998,8,31,2,0,12,0,6,5,2,0,-1,1,0,0,1,0,1,0,1,1
6879,1998,4,0,0,0,12,0,6,8,0,0,-1,0,1,0,1,0,0,0,2,1
6880,1998,5,0,2,0,8,2,7,8,5,0,4,0,0,0,1,0,0,0,1,0
6881,1998,8,73,0,0,16,0,6,8,1,2,1,0,1,1,1,1,0,0,0,1
6882,1998,1,29,0,0,10,0,6,8,5,1,5,0,0,0,1,0,0,1,0,1
6883,1998,6,37,2,0,13,0,6,8,3,2,2,0,0,0,0,0,1,0,1,1
6884,1998,8,69,2,0,20,0,6,8,6,2,2,0,0,0,1,0,0,1,0,0
6885,1998,9,42,2,0,13,0,3,8,1,0,4,1,1,0,1,0,0,0,0,1
6886,1998,7,24,2,0,13,0,6,8,1,0,7,0,1,0,0,0,0,0,2,1
6887,1998,7,32,2,0,12,2,6,8,3,0,-1,0,1,0,1,0,1,0,0,1
6888,1998,8,52,0,0,12,1,5,8,0,2,4,0,0,1,0,0,0,0,0,1
6889,1998,8,23,0,0,13,1,4,8,0,2,6,0,0,0,0,0,0,0,1,1
6890,1998,8,34,0,0,12,1,5,8,1,0,-1,0,1,1,1,1,0,0,1,1
6891,1998,5,0,2,0,12,0,7,8,5,1,1,0,0,0,1,0,0,0,0,1
6892,1998,8,66,0,1,16,0,6,8,5,1,1,0,1,0,1,0,0,0,2,1
6893,1998,8,71,0,0,16,3,6,8,6,2,1,1,1,0,0,0,0,1,0,1
6894,1998,9,36,2,0,12,1,1,8,4,2,3,0,0,0,1,0,1,0,0,1
6895,1998,7,23,1,0,12,0,3,8,5,2,1,0,1,0,1,0,0,1,1,1
6896,1998,8,42,0,0,10,0,6,8,3,0,-1,0,1,0,1,0,1,0,0,1
6897,1998,9,51,0,0,16,2,6,8,2,1,0,1,1,0,1,0,1,0,0,1
6898,1998,5,0,2,0,11,0,7,8,5,0,3,0,1,0,0,0,0,1,0,1
6899,1998,1,48,0,0,14,0,7,8,5,2,4,0,0,0,0,0,0,0,1,1
6900,1998,8,32,2,0,12,1,3,8,3,0,0,0,0,0,1,0,1,0,2,0
6901,1998,4,25,0,0,13,0,3,8,3,0,2,0,1,0,1,0,1,0,2,1
6902,1998,8,51,1,0,12,2,6,5,5,1,-1,1,1,0,0,0,0,0,0,1
6903,1998,8,69,1,0,13,0,6,5,6,2,0,1,1,0,0,0,0,1,0,1
6904,1998,1,41,1,0,12,1,6,5,0,1,0,1,0,0,1,0,0,0,2,1
6905,1998,8,61,0,0,19,0,6,5,3,0,1,0,1,0,0,0,1,0,2,1
6906,1998,4,48,0,0,14,0,6,5,5,0,2,0,1,0,0,0,0,0,0,1
6907,1998,8,39,2,0,13,0,6,5,0,0,0,0,0,0,1,0,0,0,0,1
6908,1998,8,34,2,0,16,0,5,5,0,0,-1,0,1,0,0,0,0,0,0,1
6909,1998,1,47,0,0,12,3,6,5,0,0,4,0,1,0,0,0,0,0,2,1
6910,1998,8,59,0,0,16,0,6,5,2,2,2,0,1,0,1,0,1,0,1,1
6911,1998,8,49,2,0,16,0,5,5,5,0,1,0,1,0,1,0,0,0,2,1
6912,1998,6,42,2,0,12,0,1,5,4,0,-1,0,1,1,0,0,1,0,0,1
6913,1998,4,66,0,0,15,0,3,5,0,2,7,0,1,0,1,0,0,0,0,1
6914,1998,9,86,0,0,20,3,7,5,5,0,-1,1,1,0,1,0,0,0,0,1
6915,1998,8,51,1,0,14,0,6,5,1,2,5,1,1,0,0,0,0,0,1,1
6916,1998,8,51,0,0,6,0,5,5,2,0,3,0,1,0,0,0,1,0,2,1
6917,1998,8,51,2,0,16,0,5,0,2,2,2,0,1,0,0,0,1,0,1,1
6918,1998,8,40,2,0,12,0,6,0,2,1,-1,0,0,0,0,0,1,0,0,1
6919,1998,8,51,2,0,16,0,6,0,4,2,2,0,1,0,0,0,1,0,0,1
6920,1998,8,40,2,0,14,0,5,0,3,1,0,0,1,0,1,0,1,0,0,1
6921,1998,5,0,2,0,13,0,1,0,6,0,3,0,0,0,0,0,0,1,2,0
6922,1998,9,22,0,0,12,0,6,0,5,2,3,1,1,0,0,0,0,0,0,1
6923,1998,8,32,2,0,11,2,5,0,1,0,5,0,0,0,1,0,0,0,2,1
6924,1998,8,44,2,0,16,0,5,0,3,0,-1,1,0,0,0,0,1,0,1,1
6925,1998,1,51,0,1,17,0,6,0,1,1,2,0,1,0,1,0,0,0,1,1
6926,1998,8,24,2,0,12,0,5,0,0,1,2,0,1,0,0,0,0,0,1,0
6927,1998,8,30,0,0,12,2,6,0,3,1,2,0,1,0,0,0,1,0,2,1
6928,1998,4,46,0,0,12,0,7,0,2,0,-1,1,1,0,1,0,1,0,0,1
6929,1998,8,42,0,0,12,1,6,0,4,2,1,0,1,0,0,0,1,0,0,1
6930,1998,8,51,2,0,12,0,6,0,0,1,2,1,1,0,1,0,0,0,2,1
6931,1998,8,44,2,0,12,0,6,0,0,0,3,0,0,0,0,0,0,0,2,0
6932,1998,8,30,2,0,13,0,6,0,0,2,2,1,1,0,0,0,0,0,1,1
6933,1998,9,30,2,0,13,1,6,0,1,2,4,0,1,0,0,0,0,0,1,1
6934,1998,1,0,0,0,9,0,7,0,5,2,1,0,1,0,1,0,0,0,0,1
6935,1998,1,0,0,0,12,0,7,0,5,0,1,0,1,0,1,0,0,0,2,1
6936,1998,8,55,0,0,12,0,3,0,3,0,1,0,1,0,1,0,1,0,2,1
6937,1998,8,40,0,0,12,1,6,0,0,2,2,0,1,0,0,0,0,0,0,1
6938,1998,8,33,2,0,16,0,6,0,1,1,4,0,1,0,0,0,0,0,2,1
6939,1998,4,36,0,0,8,0,7,2,5,2,4,1,1,0,1,0,0,0,0,1
6940,1998,9,24,0,0,9,0,6,2,99,2,3,1,1,0,0,0,NA,NA,0,1
6941,1998,8,42,1,0,12,0,6,2,1,2,2,0,1,0,1,0,0,0,0,1
6942,1998,8,64,0,0,16,2,6,2,5,0,2,1,1,0,0,0,0,0,2,1
6943,1998,4,46,0,0,10,0,7,2,2,2,4,1,0,0,1,0,1,0,0,1
6944,1998,9,51,0,0,13,1,6,2,3,0,2,0,1,0,1,0,1,0,2,1
6945,1998,8,42,2,0,11,1,6,2,0,2,3,0,1,0,0,0,0,0,0,1
6946,1998,7,35,2,0,10,0,4,2,0,0,6,0,1,0,1,0,0,0,2,0
6947,1998,8,25,1,0,12,0,5,2,1,0,4,0,1,0,1,0,0,0,2,1
6948,1998,1,0,0,0,10,0,7,2,1,1,3,0,1,0,1,0,0,0,0,1
6949,1998,8,66,2,0,18,1,6,2,6,0,3,0,0,1,1,1,0,1,2,1
6950,1998,3,0,2,0,11,2,7,2,1,0,6,0,0,0,1,0,0,0,0,0
6951,1998,8,32,1,0,12,1,5,2,6,2,0,0,1,1,0,0,0,1,0,0
6952,1998,8,36,2,0,10,0,6,2,4,2,5,0,1,0,1,0,1,0,0,0
6953,1998,8,25,0,0,12,0,5,2,4,0,3,0,0,1,1,1,1,0,2,1
6954,1998,8,74,0,0,16,0,6,0,0,1,2,0,0,0,0,0,0,0,2,1
6955,1998,8,33,0,0,12,1,6,0,6,2,1,0,1,0,0,0,0,1,0,1
6956,1998,8,51,1,0,12,2,6,0,4,1,-1,0,1,0,0,0,1,0,1,1
6957,1998,8,49,1,0,13,0,6,0,0,2,2,1,1,0,0,0,0,0,0,1
6958,1998,4,47,0,0,14,0,6,0,3,2,3,1,1,0,1,0,1,0,0,1
6959,1998,8,74,2,0,16,0,6,0,4,0,1,1,1,0,1,0,1,0,2,1
6960,1998,8,51,0,0,14,0,6,0,5,1,2,0,1,0,0,0,0,0,2,1
6961,1998,9,22,2,0,14,0,3,0,4,1,2,0,1,0,0,0,1,0,1,1
6962,1998,1,36,0,0,12,0,3,0,5,2,1,1,1,0,1,0,0,0,0,1
6963,1998,8,39,2,0,14,0,5,0,0,2,2,0,1,0,0,0,0,0,1,1
6964,1998,4,20,0,0,10,0,3,0,5,0,4,1,1,0,1,0,0,0,0,1
6965,1998,9,39,2,0,16,0,6,0,1,2,1,1,0,0,0,0,0,0,0,1
6966,1998,1,0,0,0,12,4,3,0,1,0,-1,1,1,0,1,0,0,0,0,1
6967,1998,1,17,0,0,9,0,2,0,3,0,5,0,1,0,1,0,1,0,2,1
6968,1998,8,47,2,0,12,4,6,0,1,0,1,0,1,0,0,0,0,0,0,1
6969,1998,8,22,1,0,11,2,7,0,0,2,20,0,1,0,0,0,0,0,0,1
6970,1998,1,46,0,0,14,0,7,0,2,2,4,1,1,0,1,0,1,0,0,1
6971,1998,4,49,0,0,16,0,4,0,5,1,1,1,1,0,0,0,0,0,2,1
6972,1998,1,0,2,0,18,2,7,0,5,2,1,0,1,0,1,0,0,0,0,1
6973,1998,1,39,0,0,12,2,6,0,5,1,8,1,0,0,1,0,0,0,2,1
6974,1998,8,41,0,0,12,1,6,0,4,0,-1,1,1,0,1,0,1,0,0,1
6975,1998,8,22,1,0,15,0,3,6,1,0,6,0,1,0,0,0,0,0,1,1
6976,1998,4,44,0,0,10,0,6,6,4,0,2,0,1,0,1,0,1,0,2,1
6977,1998,8,65,0,0,14,0,6,6,3,0,2,0,1,0,1,0,1,0,2,1
6978,1998,4,51,0,0,13,0,6,6,5,0,4,1,1,0,0,0,0,1,0,1
6979,1998,8,40,2,0,15,0,5,6,6,2,2,1,1,0,0,0,0,1,0,1
6980,1998,4,66,0,0,15,0,6,6,3,0,3,1,1,0,1,0,1,0,2,1
6981,1998,4,73,1,0,12,0,6,6,0,1,3,1,1,0,0,0,0,0,2,1
6982,1998,8,51,1,0,99,0,6,6,0,0,1,0,1,0,1,0,0,0,2,1
6983,1998,4,64,0,0,12,0,7,6,4,2,4,1,1,0,0,0,1,0,0,1
6984,1998,8,39,2,0,12,1,6,6,0,1,-1,0,1,0,0,0,0,0,0,1
6985,1998,9,43,0,0,13,1,6,6,2,2,2,1,1,0,1,0,1,0,0,1
6986,1998,8,51,1,0,13,2,6,6,2,1,1,0,0,0,0,0,1,0,0,1
6987,1998,8,51,2,0,14,0,6,6,0,1,2,0,1,0,1,0,0,0,2,1
6988,1998,8,36,2,0,12,1,4,6,0,0,2,0,1,0,1,0,0,0,2,1
6989,1998,8,39,1,0,16,0,6,6,0,1,2,0,1,0,0,0,0,0,0,1
6990,1998,1,30,0,0,12,0,6,6,5,0,1,1,1,0,1,0,0,0,2,1
6991,1998,8,32,0,0,14,0,6,6,2,0,2,0,1,1,0,0,1,0,2,1
6992,1998,8,51,0,0,12,2,6,6,5,2,2,1,1,1,0,0,0,0,0,1
6993,1998,1,28,0,0,15,2,6,6,5,2,4,0,0,0,1,0,0,0,0,1
6994,1998,8,23,2,0,12,0,7,6,2,2,2,1,1,0,0,0,1,0,1,1
6995,1998,8,30,2,0,14,0,3,6,2,0,-1,0,1,1,1,1,1,0,1,0
6996,1998,4,49,2,0,14,0,6,6,4,1,1,0,0,0,0,0,1,0,0,1
6997,1998,6,32,2,0,10,0,2,6,1,2,6,0,0,0,1,0,0,0,0,1
6998,1998,4,28,2,0,8,0,7,6,0,0,5,1,1,0,1,0,0,0,2,1
6999,1998,4,34,2,0,16,0,5,6,6,0,-1,1,1,0,1,0,0,1,0,1
7000,1998,4,36,2,0,99,2,2,6,0,0,3,0,1,0,1,0,0,0,2,0
7001,1998,8,43,2,1,12,0,5,6,2,2,3,1,1,0,1,0,1,0,0,1
7002,1998,8,27,2,0,14,0,5,6,1,1,0,0,1,0,0,0,0,0,0,1
7003,1998,8,32,2,0,16,0,6,6,5,0,3,0,1,0,0,0,0,0,1,1
7004,1998,8,36,2,0,9,2,4,6,99,0,-1,0,1,0,0,0,NA,NA,2,1
7005,1998,8,31,2,0,12,3,3,6,3,2,1,0,1,1,1,1,1,0,0,1
7006,1998,8,42,0,0,12,0,6,6,0,2,5,0,1,0,0,0,0,0,1,1
7007,1998,8,35,2,0,12,0,4,6,0,1,0,0,1,0,0,0,0,0,2,1
7008,1998,8,33,2,0,12,3,5,6,5,1,-1,0,1,0,1,0,0,0,0,1
7009,1998,8,34,0,0,12,3,1,6,6,1,6,1,1,1,0,0,0,1,1,1
7010,1998,8,30,0,0,11,1,5,6,4,0,-1,0,0,1,0,0,1,0,1,0
7011,1998,8,45,2,0,12,0,6,6,5,1,-1,0,1,0,1,0,0,1,0,1
7012,1998,4,22,1,0,11,0,5,6,0,2,4,1,0,0,0,0,0,0,0,1
7013,1998,9,22,1,0,12,0,6,6,2,1,3,1,0,0,0,0,1,0,1,1
7014,1998,8,42,2,0,12,2,5,6,5,0,4,1,0,1,1,1,0,1,2,1
7015,1998,8,35,2,0,12,3,5,6,5,2,3,0,1,1,1,1,0,0,0,1
7016,1998,1,0,0,0,6,0,2,6,5,2,2,0,1,1,1,1,0,0,0,1
7017,1998,8,36,1,0,13,3,5,5,5,0,2,1,1,0,1,0,0,1,2,1
7018,1998,8,49,2,0,11,0,5,5,0,2,2,0,0,0,0,0,0,0,1,0
7019,1998,8,39,2,0,14,2,6,5,0,1,1,0,1,0,0,0,0,0,2,1
7020,1998,8,44,1,0,15,0,6,5,2,2,3,0,1,0,1,0,1,0,0,1
7021,1998,1,74,0,0,18,0,6,5,1,2,2,0,1,0,1,0,0,0,0,1
7022,1998,1,60,0,0,14,2,6,5,6,1,1,1,1,0,1,0,0,1,2,1
7023,1998,9,32,0,0,14,2,6,5,1,2,4,1,1,0,1,0,0,0,1,1
7024,1998,7,39,2,0,14,0,5,5,1,0,2,0,1,0,0,0,0,0,1,1
7025,1998,8,64,2,0,14,0,5,5,1,1,-1,0,0,0,0,0,0,0,0,1
7026,1998,8,74,0,0,16,0,6,5,1,0,-1,0,1,0,1,0,0,0,0,1
7027,1998,8,69,1,0,16,0,6,5,0,2,1,1,0,0,0,0,0,0,1,1
7028,1998,8,51,0,0,17,2,6,5,4,2,1,1,1,0,0,0,1,0,0,1
7029,1998,1,27,0,0,12,2,6,5,0,1,2,0,1,0,1,0,0,0,2,1
7030,1998,4,51,2,0,14,2,6,5,4,1,2,0,0,0,0,0,1,0,0,1
7031,1998,8,46,1,0,12,0,6,5,0,1,-1,0,1,0,1,0,0,0,0,1
7032,1998,8,22,0,0,14,0,4,5,3,2,1,0,1,0,0,0,1,0,1,1
7033,1998,8,34,2,0,12,0,6,5,5,2,3,1,1,0,1,0,0,1,1,1
7034,1998,9,24,0,0,13,2,6,5,6,0,2,0,0,1,1,1,0,1,0,1
7035,1998,8,32,2,0,12,5,6,5,0,2,3,0,1,0,0,0,0,0,0,1
7036,1998,8,29,2,0,16,0,7,5,99,0,-1,0,0,1,0,0,NA,NA,1,1
7037,1998,8,45,2,0,13,0,5,5,1,2,1,0,0,0,0,0,0,0,1,1
7038,1998,8,53,0,0,12,0,7,5,5,0,1,1,1,1,0,0,0,0,0,1
7039,1998,5,0,2,0,10,2,7,5,1,0,-1,1,0,0,1,0,0,0,0,1
7040,1998,8,51,2,0,12,3,6,5,1,2,2,0,1,0,1,0,0,0,1,1
7041,1998,8,40,0,0,20,0,6,5,3,1,2,0,0,0,1,0,1,0,2,1
7042,1998,8,49,0,0,13,1,6,5,0,1,2,0,0,0,0,0,0,0,0,0
7043,1998,8,22,0,0,12,2,6,5,0,0,3,0,0,0,0,0,0,0,2,1
7044,1998,7,36,2,0,11,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
7045,1998,7,30,2,0,12,0,7,1,0,1,4,0,1,0,0,0,0,0,1,0
7046,1998,4,47,0,0,12,1,5,1,5,0,4,0,0,0,0,0,0,0,2,1
7047,1998,9,57,2,0,14,0,6,1,1,1,-1,0,1,0,0,0,0,0,1,0
7048,1998,8,60,1,0,14,0,6,1,99,1,2,0,1,0,1,0,NA,NA,2,1
7049,1998,8,46,2,0,14,0,6,1,4,2,3,0,1,0,1,0,1,0,0,1
7050,1998,7,28,2,0,13,1,4,1,0,0,3,0,0,0,0,0,0,0,2,0
7051,1998,8,35,2,0,12,0,1,1,1,2,2,1,1,0,1,0,0,0,1,1
7052,1998,8,46,2,0,13,0,3,1,0,1,-1,0,0,1,1,1,0,0,0,1
7053,1998,9,36,0,0,13,2,6,1,5,2,1,0,1,0,1,0,0,0,1,1
7054,1998,8,54,2,0,18,0,6,1,5,0,2,1,1,0,0,0,0,0,0,1
7055,1998,8,32,1,0,16,0,6,1,6,1,-1,0,1,0,0,0,0,1,1,1
7056,1998,1,0,2,0,10,2,4,1,3,1,7,0,1,0,1,0,1,0,2,0
7057,1998,8,46,2,0,14,0,3,1,2,1,-1,0,0,1,1,1,1,0,0,1
7058,1998,3,51,0,0,7,0,6,1,4,2,2,1,0,0,1,0,1,0,0,1
7059,1998,1,36,0,0,12,0,3,1,5,0,4,1,1,0,1,0,0,0,0,1
7060,1998,8,46,0,0,12,0,4,1,6,2,3,0,1,1,1,1,0,1,0,0
7061,1998,6,30,1,0,10,1,6,1,1,1,-1,1,1,0,0,0,0,0,0,1
7062,1998,1,36,0,0,8,0,3,1,6,0,6,0,0,0,1,0,0,1,0,1
7063,1998,1,46,0,0,12,0,3,1,5,0,-1,1,1,0,1,0,0,0,0,1
7064,1998,8,39,2,0,12,0,4,1,1,1,2,0,0,0,0,0,0,0,2,1
7065,1998,7,35,0,0,12,0,6,1,6,0,6,0,1,0,1,0,0,1,2,1
7066,1998,8,45,1,0,12,0,6,1,5,2,2,0,0,0,0,0,0,0,0,1
7067,1998,6,22,2,0,12,0,7,1,5,1,2,0,1,0,0,0,0,0,2,1
7068,1998,8,46,0,0,12,0,6,1,5,2,2,1,0,0,1,0,0,0,0,1
7069,1998,8,59,0,0,13,0,6,1,2,2,1,1,0,0,1,0,1,0,1,1
7070,1998,4,42,0,0,12,0,6,2,1,1,6,0,1,0,0,0,0,0,0,1
7071,1998,8,44,2,0,12,0,6,2,0,0,1,0,0,0,1,0,0,0,2,1
7072,1998,8,66,0,0,16,2,6,2,5,0,1,0,1,0,0,0,0,1,1,1
7073,1998,8,36,2,0,14,2,6,2,2,0,0,1,0,0,1,0,1,0,2,1
7074,1998,8,31,0,0,12,1,6,2,5,0,8,1,0,0,1,0,0,0,2,1
7075,1998,5,23,2,0,11,1,6,2,0,0,4,0,0,0,1,0,0,0,1,1
7076,1998,8,35,2,0,16,2,6,2,2,2,2,1,1,0,0,0,1,0,0,1
7077,1998,8,51,0,0,14,3,6,2,0,2,1,0,1,0,0,0,0,0,0,1
7078,1998,8,51,2,0,13,1,6,2,1,1,3,0,0,0,0,0,0,0,2,1
7079,1998,8,66,0,1,15,1,6,2,4,2,2,0,1,0,1,0,1,0,1,1
7080,1998,8,51,0,0,14,0,6,2,5,0,-1,1,0,0,1,0,0,0,0,1
7081,1998,8,40,2,0,12,0,6,2,4,1,2,0,1,0,0,0,1,0,2,0
7082,1998,8,43,0,0,12,0,6,2,2,0,2,1,1,0,1,0,1,0,2,1
7083,1998,6,48,0,0,13,3,6,2,1,2,2,0,1,0,0,0,0,0,0,1
7084,1998,8,33,0,0,14,0,6,2,5,0,4,0,1,0,1,0,0,0,0,1
7085,1998,8,45,0,0,14,2,6,2,1,1,2,0,1,0,0,0,0,0,2,1
7086,1998,1,28,2,0,8,4,3,2,1,0,-1,0,1,0,1,0,0,0,1,1
7087,1998,8,40,2,0,12,2,4,2,1,2,4,0,1,0,0,0,0,0,1,0
7088,1998,6,38,1,0,9,3,3,2,0,2,6,0,0,0,0,0,0,0,1,1
7089,1998,8,42,0,0,11,0,3,2,1,0,5,0,1,0,1,0,0,0,1,0
7090,1998,9,42,2,0,10,3,1,2,0,2,4,0,0,0,1,0,0,0,1,1
7091,1998,5,22,2,0,15,1,6,2,0,1,3,1,1,0,0,0,0,0,2,1
7092,1998,8,32,0,0,12,2,6,2,1,1,-1,0,1,0,0,0,0,0,1,1
7093,1998,5,0,2,0,17,0,6,2,1,0,-1,0,1,0,0,0,0,0,0,1
7094,1998,8,28,2,0,15,0,3,2,1,0,2,0,1,0,0,0,0,0,2,1
7095,1998,9,48,2,0,16,0,4,2,0,2,2,0,1,0,1,0,0,0,1,0
7096,1998,8,47,2,0,13,0,4,2,5,0,4,1,0,0,1,0,0,0,2,1
7097,1998,8,31,2,0,12,2,5,2,1,0,-1,1,1,0,0,0,0,0,1,1
7098,1998,8,65,2,0,16,0,6,2,5,0,1,0,1,0,0,0,0,0,1,1
7099,1998,8,42,2,0,13,0,6,2,6,0,-1,0,1,0,0,0,0,1,0,1
7100,1998,8,69,2,0,19,3,5,2,5,2,0,0,1,0,1,0,0,0,1,1
7101,1998,4,46,0,0,12,0,7,2,1,2,1,1,1,0,1,0,0,0,0,1
7102,1998,8,23,1,0,12,2,5,2,1,1,4,0,0,0,0,0,0,0,2,1
7103,1998,8,66,2,0,16,0,6,2,1,2,2,0,1,0,1,0,0,0,0,1
7104,1998,8,68,2,1,14,2,4,2,2,2,2,0,1,0,1,0,1,0,1,0
7105,1998,8,24,2,0,12,0,5,2,1,1,-1,1,1,0,0,0,0,0,0,1
7106,1998,1,51,0,0,12,1,5,2,1,0,-1,0,1,0,1,0,0,0,0,1
